ID,Tweet
"1,39116E+18",orang skrg tangan ya apkh yg sdg tangan bansos ekspor benur xf xf x x
"1,39093E+18",orang tuaaa tolong bagi thr sampe salah sasar ya kaya bansos tau yg butuh uang
"1,39104E+18",orde nsaya lihat skr korupsi sadis bansos e-ktp jiwasraya asabri dsbnya tuh sadis lbh organisir
"1,3911E+18",otak pakai dikit aja drun xf xf xa xa xf xf xa xa xf xf xa xa xf xf xa xa xf xf xa xa banyak bipang yg bansos xf xf xa xa xf xf xa xa xf xf xa xabutuh bansos kah salur xf xf xa xa xf xf xa xa xf xf xa xa xf xf xa xa
"1,391E+18",pakgub ngapunten nopo mpun mboten wonten bansos kangge rencang rantau ben koyo taun wing
"1,39098E+18",pandemi bener tuhan ngasih unjuk sih betapa zolimnya pmrnth dlm tangan perilaku warga bom oknum yg korupsi bansos jg kayak sih udah aman aja tuh pindah kota or negara dgn bahagia ga lanjut berita khan
"1,39103E+18",partai suara nmendukung kpk bungkam n nfraksi partai demokrat benny k harman n upaya gergaji sidi bansos covid singkir sidik kpk tangan perkara tes n npresidenhobibipang
"1,39117E+18",partai suara nmendukung kpk bungkam n nfraksi partai demokrat benny k harman n upaya menggerga xe x xa
"1,39088E+18",pdip yg tonjol nilep dana bansos xf xf xa xad
"1,39091E+18",peduli covid warga desa rebono oleh bansos polsek wonorejo
"1,39108E+18",pegawai kpk lolos twk tangan korupsi bansos kkp
"1,39106E+18",pegawai lolos tes tangan kasus korupsi korupsi bantu sosial bansos korupsi menteri laut ikan kkp n nkpk n n
"1,39083E+18",pegawai muslim integritas suara keras radikal radikul talib talibun tes bangsa alih publik katena korupsi bansosjiwasraya dsb tuntas
"1,39088E+18",pelihara awat lindung istimewa teroris kkb lemah kpk korupsi bansos buzzer diam bangke buzer najiiisss
"1,39097E+18",pemuda pancasila maen receh nbipang pancasila maen buzzerp nbangsa t pancasila maen yg gede duit bansos
"1,39087E+18",perintah gak ken nambah rawan covid nambah anggar nkeluarga yg dana bansos wajib yg kepala rumah tangga laki gak kerja rumah aja n badan sehat rawan covid kota tinggal
"1,39087E+18",perintah mikir ga sih warga acuh pandemi gabisa cek lg bijak yg udah ga nyalahin rakyat xf xf x xb n ntermasuk korupsi dana bansos pakai alat rapid bekas n nada asap ga ga api
"1,39094E+18",perintah sih nkeasyikan korup bansos nih kayak nmudik larang orang dibebasin masuk nkalo emang xe x xa
"1,39098E+18",perintah tau gak sih kelean banyakk bgt yg udh rela gak mudik nahan utk gak pergi xc xb tp kesini kayak main xc xb ya kelean n xe x xa konsistensi atur gak n xe x xa wna masuk bhkn abai karantina n xe x xa bansos korup n xe x xa gaji nakes gak cair n xe x xa alat test daur ulang n xf xf x xa
,perintah warga belanja online betapa elitis anjur belanja online kaya unicorn
"1,39117E+18",pki partai kumpul iblis ciri nya bener anggota nya suka ngerampok duit rakyat sumber bansos rakyat rampok bukti bong
"1,39113E+18",poin korupsi bansos kkpnya
"1,39103E+18",polemik tes wawas bangsa alih sorot blbi bank century wisma hambalang bansos covid ekspor benih lobster kkb papua dana militer yg tingkat signifikan korupsi yg
"1,39104E+18",polemik tes wawas bangsa alih sorot blbi bank century wisma hambalang bansos covid xe x xa
"1,39084E+18",polisi gak brani nangkep pejabatingat kapekaingat dana bansos stres kalo stres barang orang salah jadi luap kekesalansebab lemah
"1,39116E+18",politikus demokrat duga sidik kpk bansos henti tes n nanggota komisi hukum dpr fraksi partai demo xe x xa
"1,39106E+18",politikus demokrat duga sidik kpk bansos henti tes n nanggota komisi hukum dpr fraksi partai demokrat duga sidik kpk yg sidik korupsi bansos covid henti n ncaranya tes wawas bangsa n n
"1,39084E+18",politikus demokrat sidik kpk bansos incar twk nseharusnya korupsi bansos tengah pandemi hukum xe x xa
"1,39088E+18",potonya kek org nerima bansos
"1,39098E+18",presiden e ngurusi nikah artis n npemerintah e bingung e larang mudik n nbanyak bansos yg korup n nwarga ne ken mudik raurusan covid trabas pokoe n nkalo abis indonesia kasus lonjak yg tinggal lak do salah asuog
"1,39103E+18",presiden e ngurusi nikah artis n npemerintah e bingung e larang mudik n nbanyak bansos yg korup n nwarga ne xe x xa
"1,3909E+18",pro pancasila korupsi bansos
"1,39104E+18",radikal berantas korupsi sok pancasilais curi dana bansos sibuk bangun dinasti xe x xa
"1,39086E+18",rakyat korupsi sampe jatah cilik bansos sikat xf xf x x xf xf x x xf xf x x sampe partai kuasa mari dgn pd nasib pd pileg pilpres
"1,39096E+18",rakyat suruh patuh dana bansos sikat abis rakyat suruh patuh contoh kerumun rakyat larang mudik wna bebas masuk alas colong kardus yg gembok
"1,39103E+18",ratna ratna kena saksi dampak remeh wooi dana bansos dampak bikin negara bangkrut elu muter-muter ratna mikir xf xf x x
"1,39117E+18",rekening nama fiktif bansos pkh tabung bri triliun bikin tol aceh sampe lampung plus jembatan selat sunda tarif nya murah sembako murah gerak ekonomi hidup
"1,39087E+18",resmi olah sampah energi listrik jokowi kota yg sy surabaya yg pselbenowo n nibu tri risma harini top tunggu kiprah lanjut bu itulho juta data bansos duplikasi xf xf x xac xf xf x x
"1,39104E+18",risma data ganda terima bansos yg bobrok kerja kader pdip juliari batubara yg salah er xe x xa
"1,39108E+18",rizal ramli ketua kpk bongkar juta data ganda terima bansos salur abal-abal xe x xa
"1,39102E+18",rl tipe orang yg hari penuh benci perintah tp antri bansos xe x xba n ndan banyak dapat nkenapa nkarena negeri adlh negeri cinta damai
"1,39086E+18",sabar aing tinggal indonesia ya kalo yg baca ga pindah aja jawab ken ajg ga duit harap bansos aja ga udah ga makan hah dasar woody
"1,39103E+18",salah korupsi bansos adem ayem aja yaa lu gak ributin yaa ekwkwkwk
"1,39104E+18",salah om ngabalin yg dengar kadrun apa yg omong jokowi salah mata kecuali bansos thr
"1,39116E+18",salah utama blbi yg indikasi kuat arah petinggi pdi p n nkasus anyar mana xe x xa
"1,39087E+18",same goes to korupsi bansos like badut bgt thr potong gw ikhlas tp korup
"1,39101E+18",sangka bansos samosir tahan
"1,39095E+18",sarung stok nya sama bansos
,sbelah blg kpk tbang pilih sumber waras dbiarkan sajayg sbelah lg blg kpk tbang pilih nda sntuh lahan dp nada sapi dbui kpk tbang pilih ambil bagi bansos kpk jg tbang pilih n nstiap org prasaan bnr amp
"1,39114E+18",sdh terang an negara benci org yg benci dng korupsi koruptor xe x xawacana hukum mati korupsi bansos kmrn utk main an lip service hilang muka nang jabat skrg jls bukti xe x xa
"1,39088E+18",sebar gaduh pas puasa nkasus tutup krn energi habis utk debat gaduh yg sebar n nkorupsi bansos dadhine piye dirampungke ora opo kanggo hukum dalanan
"1,39108E+18",sedih mengatahui mana prioritas negara vaksin bansos sejahtera nakes fron liner penuh hak
"1,39112E+18",segitu heboh bansos sm reset pin pdhl hari xf xf x x
"1,39107E+18",selamat maling xf xf x x n n xf xf x xc duit korupsi bansos duga alir pdip staf puan ada tas re xe x xa
"1,39104E+18",selamat maling xf xf x x n n xf xf x xc duit korupsi bansos duga alir pdip staf puan ada tas rekomendasi gibran n n xf xf x x
,selidik amp
"1,39101E+18",sengkarut data bansos rizal ramli skandal jahat malu n n
"1,39114E+18",serang tanggung n ngga bolehin mudik n buka pintu wna n diskriminatif kerumun n xe x xa
"1,39086E+18",seret bansos aman yes
"1,39082E+18",si menteri sosial kmrn yg korup uang bansos xf xf x x duh bingung
"1,39104E+18",si ya suka kyk ngobrolin idol bias trs lempar lembing brmain tic tac toe mngadakan bansos keliling kota tutup dgn siram rohani marawis jg kyak sirkus barongsai guling guling brmain bola api gtudeh
"1,3909E+18",sibuk mudik cita citata sewa pake dana bansos
"1,39084E+18",sidik kpk belah kelompok dukung usut tuntas korupsi dana bansos kelompok dukung henti halus tes wawas bangsa rakyat tau takut xe x xd benny kutip twitternya
"1,39112E+18",sidik kpk belah kelompok dukung usut tuntas korupsi dana bansos kelompok pend xe x xa
"1,39102E+18",sidik yg bongkar korupsi kakap spt e-ktp simulator sim ekspor benur jg bansos bs jd asn krn tdk l xe x xa
"1,39099E+18",simpang n karantina bayar n rapid test pakai alat bekas n bansos korupsi n wna bebas masuk mudik larang n nmencla mencle sakno tugas sehat sakno polisi sing tenanan sakno rakyat e bujuk ae coook coook
"1,39116E+18",sing rame korupsi bansos jiwasraya asabri blbi dll lupa
"1,39092E+18",sisi gelap n ndan bancak bansos hilang harun mas bancak jiwasraya asabri n nyang laku orang orang
"1,39091E+18",sisi negeri dana bansos korupsi karaoke sewa purel n nbejat
"1,39115E+18",situ enak nakes gaji situ enak ibu sakit bawa rs n nseolah kondisi kek gin neng gitu liat o xe x xa
"1,3909E+18",situ enak nakes gaji situ enak ibu sakit bawa rs n nseolah kondisi kek gin neng gitu liat orang susah tutup mata gitu n nyang amanah korup bansos ngga tanggung jwbnya sibuk nyerang rakyat
"1,39105E+18",skrg nb tangan korupsi bansos kkp siram thdp nb tepat belio tangan uda kalo tau
"1,3909E+18",solusi hrusnya kasih bansos biar pda netep jakarta yha bansos nya aja korupsi bajing
"1,39103E+18",sumpah gue baca bansos fak
"1,39099E+18",tahu nmau hilang korupsi bansos
"1,39106E+18",tai bilang nya rezim bansos antri
"1,39086E+18",talib ndefinisi talib njualan radikal radikul udah talib skrg inti seret bansos aman xf xf x x xf xf x x
"1,39094E+18",tanda ekonomi indonesia baik tumbuh ekonomi tw n npemerintah upaya ekonomi kuat program jalan insentif pajak bansos vaksinasi kartu prakerja dll
"1,39115E+18",tanda ekonomi indonesia baik tumbuh ekonomi tw n npemerintah upaya xe x xa
"1,39095E+18",tangkap madam bansos temu harun mas rezim langsung habis masa
"1,39116E+18",tanya jgn juta terima bansos yg mas siluman dn siap j xe x xa
"1,39109E+18",tanya jgn juta terima bansos yg mas siluman dn siap juta ktp wna
"1,39084E+18",taruh bansos
"1,39117E+18",tau kau partai kumpul garong bansos embat
"1,39116E+18",tausiyahnya tanggung kuasa urus rakyat larang mendzolimi tindas rakyat h xe x xa
"1,39091E+18",teladan pdip kader dpr dprd koruptor kepala daerah korupsi menteri uang bansos sikat korupsi milyaran malu sebut pancasila
"1,39103E+18",temu bos bumiputera nasabah janji klaim cair november n nsemoga cepet selesai ya njiwasrayabansosbpjsbakrie lifekresna life
"1,39084E+18",tengsin staff-staff kpk henti kpk alas asn nterungkap demokrat duga sidik kpk bansos diberhen xe x xa
"1,39084E+18",tengsin staff-staff kpk henti kpk alas asn nterungkap demokrat duga sidik kpk bansos henti tes nakhirnya bongkar modus selamat pdip maling dana bansos nhahahaha curangs n n
"1,39084E+18",teori konapirasinya vaduka sengaja bikin blunder perhati netizen sedot menu xe x xa
"1,39084E+18",teori konapirasinya vaduka sengaja bikin blunder perhati netizen sedot tutup yg tau aja pas kite sibuk bipang tka cina dateng naek kapal angkasa koruptor bansos ude dubes mars xf xf xa x
"1,39086E+18",terang saksi dakwa jabat kemensos ajak tim teknis bagi bansos karaoke senayan hadiah k xe x xa
"1,3909E+18",teriak anti korupsi eh maling duit bansos tebak hayo xf xf x x
"1,39085E+18",terima bansos kemensos cari mei sila cek mudah
"1,39087E+18",terima bansos kemensos cari mei sila cek mudah h xe x xa
"1,39095E+18",thrx dr sisa bansos nyonya gagas ekasila
"1,39096E+18",tim satgas kpk suap bansos impor benur lolos twk n nkpk satgaskpk n n
"1,39091E+18",tindak tuh koruptor duit rakyat negaragarong bansos tindak tegas
"1,39115E+18",tinggal liat udeee bansos bpjs dll korupsi grup redbul mah bisa tinggal liat dasar lu bipang cebi panggang xf xf xa x
"1,39103E+18",tiru bri bansos salur situ kantor membludak
"1,39092E+18",tolak lupa nakes paksa pake apd bikin perintah simpati dikit ngasih apd yg layak jadi konten ndana bansos embat ndi isi emang bangsat
"1,39101E+18",tolong tindak lanjut bansos desa ridogalih camat cikakak kabupaten sukabumi mayoritas tdk sasar tumpang xe x xa
"1,39095E+18",tribunus bal peduli covid warga desa rebono oleh bansos polsek wonorejo
"1,39087E+18",tul emang yg embat bansos pancasilais
"1,39096E+18",tul skl nkorupsi bansos salah nya npak anies ta bong n nbukn cebong buduk klw ga nbloon
"1,39115E+18",tul skl nkorupsi bansos salah nya npak anies ta bong n nbukn cebong buduk klw ga nbloon xe x xa
"1,39088E+18",twk litsus kek isi tanya aja sdh langgar ham pecah belah umat islam leceh wajib pansus utk selamat koruptor bansos benur dll buang sidik yg tangan dg yakin agama ndasar bipang
"1,39096E+18",uang bansos yg jarahkoq nerima inianda mana
"1,39089E+18",uang hasil korupsi bansos covid pakai karaoke tim kemensos xf xf x x xf xf x x n nreleasepelakukm nreleasepelakukm
"1,39083E+18",udah beda wuhan wuhan lockdown bulan ga rumah rumah sakit khusus covid vaksin indonesia lockdown teriak bansos korup tolak vaksin blm lucu hehe
"1,39088E+18",udah beda wuhan wuhan lockdown bulan ga rumah xe x xa
"1,39105E+18",udah simpul sih kalo miskin kaya emg xc xban harta mental aja n nya contoh baru bansos covid yg korupsi udah kaya coba tri eh ngambil hak org jg
"1,3909E+18",udah terima bansos blom om xf xf xa xad
"1,39116E+18",udahlah mending lu nasehatin org lu mini market g ngerugiin uang negara beda koruptor bansos n ng sadar mslh g henti bencana alam smp gagal rencana g kasih istirahat ntp iya tuhan pihak koruptor
"1,39088E+18",udh dilockdown kasih bansos korupsi
"1,39089E+18",udh ky bansos d tungguin
,ular yg kotak tari majikan tiup seruling n npengalihan isu n xf xf x x zalim ibhrs cs amp
"1,39114E+18",ular yg kotak tari majikan tiup seruling n npengalihan isu n xf xf x x zalim xe x xa
"1,39084E+18",ungkap demokrat duga sidik kpk bansos henti tes
"1,39102E+18",update bahas ratna mulut kali bahas dana bansos harun mas udah lebaran nih ga tau rimba xf xf x x
"1,39096E+18",urgensi coba kesan kotak anak bangsa n nkenapa singgung ttg tumbuh xe x xa
"1,39102E+18",urgent asabrijiwasrayabpjsmadam bansostruk nyasarmr goodiebagmasikublbi dll lanjut kek
"1,39107E+18",usaha salur bansos deteksi abal-abal alias fiktif rizal ramli firli bahuri bongkar juta data ga xe x xa
"1,39101E+18",usaha sedia paket bansos fiktif emang laku korupsi bansos udah nyikat komisi xe x xa
,utk aman madam bansos amp
"1,39085E+18",waah kaya gin pasti dinegaraa tetangga negara indonesia nkarena indonesia orang miskin perhati banget dapet bansos putus adil adil adil adil sejahtera tinggal indonesia xf xf x xad xf xf x xc xf xf xf xbc
"1,39106E+18",warga dampak pandemi corona jakarta depok terima bansos paket sembako salur majelis taklim al muhtadun al makmur lokasi jakarta depok jawa barat
"1,3909E+18",warga surabaya keluh verifikasi mbr kacau bansos pemkot warga tinggal jatah bantu mbr
"1,391E+18",waspada tipu bansos covid mengatasnamakan bank bjb perban waspadapenipuan news
"1,39107E+18",waspada tipu modus bansos mengatasnamakan bank bjb
"1,39097E+18",waw kemensos cair bansos lebaran cek terima bpnt pkh samarinda menujupilwali kalimantantimur bontang sangatta bulungan malinau kukar balikpapan najam ppu ibukotabaru
"1,39093E+18",wktu kampanye partai nya cilik dah kuasa jd partai cilik partai yg suka nyusahin cilikbansos cilik korupsi
"1,3909E+18",wkwk iya engga sih males kalo suruh foto muka kaya orang nerima bansos xf xf x x
"1,39085E+18",wkwkwk maklum kl sakit hati spt tuman kl dpt dana bansos antri dpn munafik
"1,39087E+18",woiii bangsat wercok bawa anjing woiii madam bansos yg maling duit bansos lo bawa tuh anjing
"1,39106E+18",woy tka gimana tu lu biarin aja mudik oraang lu larang tka china lu biarin masuk dasar cacat sehat g lu bntar jabat lu abis moga aib lu ntar buka korupsi bansos sampe yg nya amin inget yg maha cipta g tidur
"1,39092E+18",xe x x komisi berantas korupsi kpk pegawai lulus tes wawas bangsa twk sumber pegawai kpk lolos sidik tangan kakap bansos covid n n xe x xa
"1,3909E+18",xe x xa
"1,39116E+18",xf xf x x xf xf x x duit lu ributin noh bansos d habisin tri partai junjung luuu
"1,39091E+18",xf xf x x xf xf xa xa xf xf xa xa xf xf xa xa xf xf x x xf xf x xnge gasknpa gak bansos blt yangiri bilang bos
"1,39088E+18",xf xf x xa xef xb xf hobi n xf xf x xa bikin larang ga ngasih solusi bikin bijak yg rugi makan duit rakyat korupsi dana bansos deh
"1,39108E+18",xf xf x xganas bener nyg ngembat bpjskt jiwasraya bansos piye jal d situ uang mu loh
"1,39101E+18",ya bansos korup
"1,39088E+18",ya wajib usut gak dibiarin komplot kemaren yg korupsi dana bansos begitujuga kalo ngalir partai merah
"1,39103E+18",yaelah bipang aja dijadiin isu tutup dah tuh isu macem twk kpk korupsi bansos dll xf xf x x
"1,39111E+18",yaelah perkara presiden nyebut babi guling aja ribut wkwkwkwk n nnoh sidang bansos dah sampe wkwk
"1,39109E+18",yakin serang buzzerp koruptor bansos buzzerp pimpin kpk tutup siasat busuk anak kolong buzzer rejim yg aktif terima proyek
"1,39089E+18",yaudah empat aja anjrit bansos
"1,39093E+18",yg gondol duit bansos mabuk sdh ga waras
"1,39116E+18",yg jelasx bipang terpleset plesetkan akhirx sukses laku keras kabar gembira kapak garong bgitupun cicil utang gunung lupa yaa n duit bansos bumn yg duitx jarah kyk ektp yaa balikin duit
"1,39098E+18",yg juta data ganda bansos tentu jd raja lawak dagel bajing tengik
"1,39087E+18",yg koar pancasila bising aja maling bansos gmn rakyat gak muak
"1,39108E+18",yg korupsi bansos xf xf xa xb n niket tali banramein radikalradikul
"1,39088E+18",yg lolos tes wawas bangsa
"1,39091E+18",yg mudik krn hilang kerja jd paksa mudik yg duit maksa mudik nah mungkin yg gol yg ga butuh bansos
"1,39092E+18",yg parah kutil dana bansos covid ya xf xf x x xf xf x x xf xf x x
"1,39093E+18",yg patuh diam drumah denger bansos korup yg rajin tracking denger swab bekas dipa xe x xa
"1,39095E+18",yg skrg sdg tangan sjumlah sidik yg nama edar media singkir dr kpk xe x xa
"1,39098E+18",yg udah madam bansos mingkem lu bipang
"1,39084E+18",yg udah positif tu mega korupsi kek jiwasraya asabri e-ktp blbi bansos dll gak kembang eh tambah lg tes gak xf xf xa xa
"1,39096E+18",yo banjarnegara bansos jarah oknum negara
"1,3909E+18",yo lek pribadi sih percoyo emg pancen cvd iku ono iki wes kebangeten carane lek ka xe x xa
"1,3909E+18",yo lek pribadi sih percoyo emg pancen cvd iku ono iki wes kebangeten carane lek kabeh bisniske bansos korup alat antigen daur ulang masuk wna bebas opo gak taek taek an ikii
